Ticker,Date,open,high,low,close,volume
ZS,2020-01-02,46.87,47.9,46.51,47.33,1375114.0
ZS,2020-01-03,46.62,47.89,46.52,47.38,1166011.0
ZS,2020-01-06,46.9,48.96,46.81,48.7,1536130.0
ZS,2020-01-07,49.04,49.69,48.17,48.4,1721199.0
ZS,2020-01-08,48.14,51.75,47.8,50.75,3233729.0
ZS,2020-01-09,51.16,54.08,51.04,54.0,4280318.0
ZS,2020-01-10,54.0,55.35,53.95,55.0,4009450.0
ZS,2020-01-13,55.5,59.8,55.45,59.62,4000830.0
ZS,2020-01-14,59.61,59.89,57.0,59.54,3446285.0
ZS,2020-01-15,58.81,60.76,58.36,59.99,2909232.0
ZS,2020-01-16,60.01,61.84,59.76,61.82,2918778.0
ZS,2020-01-17,62.0,62.29,58.91,59.43,3098864.0
ZS,2020-01-21,59.29,61.0,58.33,60.51,2175329.0
ZS,2020-01-22,61.12,62.69,59.87,59.92,2726335.0
ZS,2020-01-23,59.99,60.38,59.07,59.31,1825385.0
ZS,2020-01-24,59.7,60.45,57.13,57.8,2359443.0
ZS,2020-01-27,55.55,56.58,54.75,56.04,2068425.0
ZS,2020-01-28,56.52,56.91,56.02,56.5,1165726.0
ZS,2020-01-29,56.93,57.64,56.08,57.13,1360682.0
ZS,2020-01-30,56.91,58.2,56.51,57.69,1375663.0
ZS,2020-01-31,57.75,57.91,55.94,56.09,1823614.0
ZS,2020-02-03,56.56,57.09,55.85,56.82,951260.0
ZS,2020-02-04,58.19,59.63,57.68,58.88,1431662.0
ZS,2020-02-05,60.0,60.4,58.09,58.51,1636135.0
ZS,2020-02-06,59.0,59.0,57.01,58.4,1015340.0
ZS,2020-02-07,58.38,59.88,57.99,58.97,955861.0
ZS,2020-02-10,59.05,61.0,58.74,60.84,1130533.0
ZS,2020-02-11,61.26,61.6,59.66,60.92,1366172.0
ZS,2020-02-12,61.22,61.43,59.06,60.48,1569655.0
ZS,2020-02-13,60.09,62.26,59.9,61.9,1672221.0
ZS,2020-02-14,62.16,63.07,61.72,62.11,1334783.0
ZS,2020-02-18,62.0,65.5,61.65,63.86,2577368.0
ZS,2020-02-19,64.64,65.81,64.01,65.17,2236294.0
ZS,2020-02-20,65.47,66.5,62.55,65.18,4711048.0
ZS,2020-02-21,56.72,58.29,52.26,54.51,13207331.0
ZS,2020-02-24,50.17,53.48,50.0,51.86,3711366.0
ZS,2020-02-25,52.78,53.4,49.72,50.41,3310789.0
ZS,2020-02-26,51.0,52.12,50.75,51.33,2116682.0
ZS,2020-02-27,49.99,51.83,48.5,49.74,2617123.0
ZS,2020-02-28,48.15,52.0,48.04,51.99,3028058.0
ZS,2020-03-02,52.81,53.17,50.91,52.78,1990164.0
