Ticker,Date,open,high,low,close,volume
ARNC,2020-04-01,15.0,15.0,5.8,6.92,9626584.0
ARNC,2020-04-02,7.31,7.98,6.0,6.21,13963679.0
ARNC,2020-04-03,6.61,8.1,6.33,8.06,26556803.0
ARNC,2020-04-06,8.68,9.0,7.23,7.3,7505157.0
ARNC,2020-04-07,7.5,7.58,7.2,7.3,4968786.0
ARNC,2020-04-08,7.2,10.3,7.2,10.03,7342846.0
ARNC,2020-04-09,10.87,11.14,10.0,10.79,6333414.0
ARNC,2020-04-13,10.97,11.84,9.45,9.5,2788938.0
ARNC,2020-04-14,10.0,10.19,9.11,9.66,2940264.0
ARNC,2020-04-15,9.12,9.24,8.7,8.89,1752299.0
ARNC,2020-04-16,8.77,9.04,8.06,8.54,1832172.0
ARNC,2020-04-17,8.94,10.2,8.9,9.47,4168578.0
ARNC,2020-04-20,9.01,9.97,8.6,9.76,2430254.0
ARNC,2020-04-21,9.49,9.86,9.27,9.31,1927824.0
ARNC,2020-04-22,9.56,9.65,9.29,9.3,794450.0
ARNC,2020-04-23,9.32,9.5,8.81,8.82,1426392.0
ARNC,2020-04-24,8.82,8.93,7.9,8.04,3340898.0
ARNC,2020-04-27,8.1,9.41,8.1,9.15,1703917.0
ARNC,2020-04-28,9.4,9.8,7.91,8.2,5760860.0
ARNC,2020-04-29,8.64,8.92,8.4,8.81,2216178.0
ARNC,2020-04-30,8.57,8.8,8.32,8.72,1347981.0
ARNC,2020-05-01,8.4,8.69,8.32,8.55,2067647.0
ARNC,2020-05-04,8.2,9.02,8.16,8.88,1989359.0
ARNC,2020-05-05,8.94,9.05,8.51,8.84,1855092.0
ARNC,2020-05-06,8.75,8.75,8.3,8.34,1836372.0
ARNC,2020-05-07,8.47,8.83,8.41,8.67,1224634.0
ARNC,2020-05-08,8.74,9.12,8.63,9.12,1590309.0
ARNC,2020-05-11,8.94,9.1,8.65,8.78,909693.0
ARNC,2020-05-12,8.85,9.04,8.5,8.52,2538129.0
ARNC,2020-05-13,8.49,8.6,8.23,8.3,1212843.0
ARNC,2020-05-14,8.13,8.46,7.79,8.33,2273214.0
ARNC,2020-05-15,8.21,8.62,8.04,8.34,1097748.0
ARNC,2020-05-18,8.68,9.3,8.64,9.27,1459812.0
ARNC,2020-05-19,9.29,9.59,8.98,9.29,1054366.0
ARNC,2020-05-20,9.94,10.83,9.9,10.5,2621470.0
ARNC,2020-05-21,10.4,11.61,10.25,11.28,2228335.0
ARNC,2020-05-22,11.72,13.05,11.54,12.84,3196753.0
ARNC,2020-05-26,14.1,15.78,12.78,13.05,5366862.0
ARNC,2020-05-27,13.44,14.21,13.31,13.95,2587106.0
ARNC,2020-05-28,14.51,14.75,13.53,13.73,2098860.0
ARNC,2020-05-29,13.5,14.63,13.33,14.47,2453317.0
ARNC,2020-06-01,14.41,15.06,14.02,14.93,1263052.0
ARNC,2020-06-02,15.13,16.12,15.09,15.95,2019894.0
ARNC,2020-06-03,16.6,17.31,16.16,17.09,2419750.0
ARNC,2020-06-04,17.25,17.9,16.63,17.32,2690293.0
ARNC,2020-06-05,17.8,18.78,17.6,18.69,2022794.0
ARNC,2020-06-08,19.48,19.69,16.27,18.52,4424039.0
ARNC,2020-06-09,17.5,18.6,17.15,17.8,2174332.0
ARNC,2020-06-10,17.46,17.77,16.56,16.76,1696711.0
ARNC,2020-06-11,15.0,16.57,14.71,15.37,1637922.0
ARNC,2020-06-12,16.5,17.19,15.92,16.48,1394073.0
ARNC,2020-06-15,15.47,16.59,15.25,16.26,2020136.0
ARNC,2020-06-16,17.18,17.18,16.27,16.61,1586025.0
ARNC,2020-06-17,16.63,16.75,15.43,15.51,1489521.0
ARNC,2020-06-18,15.26,15.78,15.05,15.74,1082994.0
ARNC,2020-06-19,15.99,15.99,15.08,15.4,3837280.0
ARNC,2020-06-22,15.44,16.21,15.34,15.77,1365621.0
ARNC,2020-06-23,16.03,16.37,15.75,15.92,1037585.0
ARNC,2020-06-24,15.71,15.87,14.69,15.05,1509946.0
ARNC,2020-06-25,14.92,15.85,14.75,15.46,1318917.0
ARNC,2020-06-26,15.22,15.33,13.56,13.67,11774719.0
ARNC,2020-06-29,14.03,14.3,13.51,13.84,1630674.0
ARNC,2020-06-30,13.83,14.13,13.38,13.93,1138112.0
ARNC,2020-07-01,13.94,14.16,13.19,13.23,1346350.0
ARNC,2020-07-02,13.53,13.76,12.94,13.07,1120870.0
ARNC,2020-07-06,13.45,14.25,13.3,14.19,1489071.0
ARNC,2020-07-07,13.95,14.44,13.7,14.12,1385343.0
ARNC,2020-07-08,14.17,14.65,13.72,14.54,1266557.0
ARNC,2020-07-09,14.51,14.61,13.96,14.07,1202547.0
ARNC,2020-07-10,14.05,14.56,14.02,14.51,726484.0
ARNC,2020-07-13,14.75,15.69,14.69,14.94,1379520.0
ARNC,2020-07-14,14.81,15.74,14.53,15.72,1020175.0
ARNC,2020-07-15,16.27,16.5,15.67,16.41,1362192.0
ARNC,2020-07-16,16.32,16.92,16.28,16.73,1267591.0
ARNC,2020-07-17,16.75,16.88,16.06,16.25,747618.0
ARNC,2020-07-20,16.04,16.4,15.81,16.25,958211.0
ARNC,2020-07-21,16.22,16.99,16.19,16.79,1524159.0
ARNC,2020-07-22,16.57,17.32,16.45,17.21,695942.0
ARNC,2020-07-23,17.07,17.21,16.25,16.37,689448.0
ARNC,2020-07-24,16.23,16.45,15.91,16.35,481412.0
ARNC,2020-07-27,16.42,17.02,16.06,17.01,735147.0
ARNC,2020-07-28,16.78,17.1,16.71,16.75,449112.0
ARNC,2020-07-29,17.1,17.1,16.22,16.4,874828.0
ARNC,2020-07-30,16.0,16.34,15.69,16.28,486718.0
ARNC,2020-07-31,16.1,16.3,15.51,16.29,656886.0
ARNC,2020-08-03,16.38,17.26,16.05,17.26,1004167.0
ARNC,2020-08-04,16.65,17.59,15.71,17.46,1527557.0
ARNC,2020-08-05,17.84,19.69,17.76,19.64,1812594.0
ARNC,2020-08-06,19.4,20.58,19.07,20.34,1561724.0
ARNC,2020-08-07,20.08,20.1,18.91,19.95,653537.0
ARNC,2020-08-10,20.05,23.17,20.03,21.13,2221960.0
ARNC,2020-08-11,21.78,23.15,21.43,22.11,1672191.0
ARNC,2020-08-12,22.4,22.9,22.14,22.76,1235435.0
ARNC,2020-08-13,22.51,22.66,21.74,22.13,1054092.0
ARNC,2020-08-14,21.92,22.52,21.73,22.1,632310.0
ARNC,2020-08-17,22.29,23.1,22.2,22.64,1366969.0
ARNC,2020-08-18,22.85,23.29,22.6,23.08,948545.0
ARNC,2020-08-19,23.12,23.7,22.87,23.0,729229.0
ARNC,2020-08-20,22.57,23.34,22.43,22.94,606986.0
ARNC,2020-08-21,22.58,23.22,21.9,22.29,463305.0
ARNC,2020-08-24,22.49,22.91,22.32,22.7,511331.0
ARNC,2020-08-25,22.82,23.19,22.35,23.05,720695.0
ARNC,2020-08-26,23.05,23.59,22.35,22.39,494847.0
ARNC,2020-08-27,22.48,22.97,22.01,22.84,644108.0
ARNC,2020-08-28,22.85,23.21,22.68,22.97,399351.0
ARNC,2020-08-31,22.85,23.05,22.2,22.25,1041427.0
ARNC,2020-09-01,22.2,22.88,22.1,22.72,532808.0
ARNC,2020-09-02,22.72,22.72,22.05,22.55,595643.0
